dti
21.7
26.57
22.32
26.51
17.24
9.25
9.14
29.39
26.96
5.61
20.52
28.32
15.83
13.98
26.57
23.91
11.3
27.9
19
19.82
17.25
31.79
13.45
30.87
35.44
10.15
31.27
6.04
15.78
9.36
34.34
15.12
29.27
5.64
28.16
18.82
25.39
3.72
14.82
30.91
32.51
25.95
24.48
34.65
17.25
15.58
5.5
23.6
24.84
17.49
23.73
9.74
13.36
5.33
23.22
21.35
32.98
5.43
12.69
15
21.87
7.25
18.23
14.01
18.47
34.37
22.59
17.75
22.43
17.6
21.09
29.21
6.06
23.7
8.49
19.55
17.66
19.7
2.38
22.93
9.12
20.91
22.02
16.96
22.31
1.49
23.49
20.37
18.97
24.95
32.61
26.33
37.2
24.83
32.75
3.05
13.47
5.01
15.53
33.96
22.9
17.74
23.31
18.52
16.66
19.81
9.58
16.74
12
17.82
29.7
4.56
23.32
17.88
14.89
33.15
24.66
10.81
11.07
10.22
26.43
26.19
10.67
17.8
26.7
26.77
15.79
8.84
15.01
30.11
22.02
10.37
34.08
10.84
7.3
26.29
11.46
22.2
12.58
27.77
13.82
33.91
6.29
22.14
21.82
9.44
17.94
25.57
17.73
24.51
27.75
8.65
7.49
8.22
8.46
16.31
17.8
11.59
25.95
18.17
35.4
18.8
14.88
21.09
24.53
23.67
18.21
12.56
10.84
12.8
30.24
14.69
19.81
30.84
20.97
28.78
17.29
12.67
11.21
19.74
19.53
36.64
17.75
26.04
17.94
19.52
13.86
7.91
20.16
10.23
18.42
17.08
19.96
25.27
21.14
34.32
11.05
25.37
23.3
17.11
8.99
22.58
21.94
20.79
5.67
15.53
22.54
13.94
7.98
16.66
19.37
15.73
1.2
10.11
18.97
8.54
27.45
14.5
12.91
5.62
16.52
20.04
23.77
18.3
24.68
28.99
4.71
16.93
33.92
14.88
12.39
6.21
21.14
20.11
22.06
16.36
25.37
14.67
15.65
10.01
13.95
15.43
21.44
21.69
36.17
31.11
37.42
8.64
20.23
26.17
29.18
29.57
24.03
26.63
32.27
34.85
25.54
26.23
14.09
17.67
28.05
24.88
27.27
21.12
36
12.47
27.25
10.5
9.31
20.09
30.24
20.95
20.53
11.66
33.67
9.95
11.45
16.06
10.97
11.38
13.54
21.47
12.12
8.14
28.57
19.15
17.63
15.46
14.88
22.38
21.51
16.68
15.94
18.03
14.2
26.79
17.57
28.43
33.86
20.31
14.76
24.88
16.69
20.79
29.21
8.37
30.02
23.32
29.01
18.26
17.49
20.03
25.4
15.62
8.08
4.71
20.06
29.71
11.55
8.52
10.82
12.63
10.57
25.51
17.23
23.72
13.42
21.66
23.38
4.57
22.67
29.81
24.32
12.26
13.52
29.11
21.5
11.36
25.24
22.56
11.97
19.87
19.38
20.11
36.84
27.9
27.56
18.54
6.91
22.18
22.47
10.2
17.61
10.95
4.67
37.73
12.29
28.78
21.66
9.38
30.18
14.3
8.09
15.48
37.6
18.7
13.55
13.74
18.73
20.37
4.83
14.58
6.15
14.62
20.35
20.88
18.42
34.43
5.61
18.41
26.57
10.35
15.71
11.92
16.38
10.71
16.12
29.55
19.51
17.48
22.6
18.9
32.48
34.88
14.58
13.8
16.41
16.64
19.17
21.78
19.77
12.1
28.88
34.59
24.31
13.49
21.32
5.95
15.07
15.3
16.41
16.54
11.24
10.31
29.26
28.82
15.77
11.07
10.81
9.77
8.86
13.26
28
18.84
26.78
8.46
27
27.71
13.96
16.88
12.91
32.63
11.43
25.97
18.66
24.27
16.42
12.38
20.6
18.96
25.28
34.93
17.07
16.01
20.17
18.82
11.4
28.06
19.88
21.02
10.11
20.9
24.14
27.87
12.09
20.36
14.18
17.44
8.66
28.07
4.65
8.63
3.92
20.04
28.48
22.59
3.97
19.73
27.09
28.32
4.1
13.42
17.21
3.76
8.9
19.04
15.17
13.56
13.66
21.45
22.76
12.63
4.83
26.95
20.44
28.49
20.82
4.32
21.81
18.87
25
8.49
26.51
16.76
8.25
4.66
22.67
19.38
18.69
7.18
25.22
16.82
33.27
17.23
21.84
8.96
20.42
29.98
27
11.79
19.35
29.14
12.64
13.59
15.13
38.42
13.27
6.99
20.37
23.15
9.42
11.41
14.26
13.75
22.12
20.52
30.55
7.13
19.53
33.79
6.6
25.87
25.06
14.46
16.43
25.55
29.96
19.86
7.12
11.95
33.02
19.65
23.16
39.89
27.2
20.65
11.38
20.07
32.62
13.77
18.74
34.01
13.07
6.93
26.7
17.02
29.44
5.05
2
23.4
8.39
23.57
13.7
24.8
24.19
28.02
28.74
17
31.93
12.42
35.33
27.77
17.48
7.04
32.71
38.12
14.45
17.6
21.99
5.49
7.48
5.24
18.5
15.87
23.22
3.28
10.51
12.21
5.29
20.33
9.73
17.03
28.38
24.53
14.17
24.93
19.24
24.66
18.11
27.17
24.67
23.27
19.42
27.58
33.54
26.36
15.38
18.78
14.81
23.09
29.16
28.37
5.25
9.31
12.58
18.76
31.73
9.73
26.53
30.4
12.86
34.93
11.23
16.78
19.84
13.14
27.59
34.7
16.99
21.65
17.91
13.57
15.39
32.15
25.5
7.97
12.61
17.76
17.41
33.85
23.95
6.81
15.48
9.04
29.76
25.59
11.4
13.53
5.66
19.24
21.31
26.54
30.72
11.03
15.13
29.77
17.59
23.82
22.53
21.69
20.8
15.14
24.44
20.06
17.49
26.65
17.82
24.45
8.55
9.05
9.75
7.15
18.31
22.9
12.43
17.01
6.5
6.82
13.68
24.34
7.73
15.52
22.1
16.17
7.12
20.3
35.61
12.92
26.91
33.87
18.25
6.21
20.44
15.36
17.72
29.29
25.45
8.92
37.31
14.79
23.65
20.34
24.63
22.53
26.63
19.5
28.84
14.01
16.67
22.09
12.21
12.18
35.65
8.97
18.03
25.3
27.46
20.75
14.28
28.77
22.83
23.67
13.91
13.75
15.75
10.45
18.97
20.1
10.13
8.01
20.37
29.73
25.59
21.91
22.69
23.19
29.86
13.57
25.17
12.1
21.17
17.48
16.57
29.86
14.31
17.44
18.07
9.46
2.88
19.78
16.1
16.22
19.43
15.78
29.47
28.51
3.97
14.56
15.84
10.89
10.65
3.12
12.17
8.65
4.59
14.51
23.12
15.9
32.11
16.34
16.08
29.54
7.16
28.78
9.71
21.1
27.42
17.82
36.72
27.32
25.6
14.3
4.84
30.45
7.32
24.35
4.12
6.4
28.36
16.73
20.43
3.63
25.49
18.3
31.23
12.85
31.61
23.25
18.19
18.94
17.83
31.58
20.87
21.48
20.19
19.78
22.03
33.29
28.59
36.56
17.6
12.5
39.75
30.96
20.41
12.88
14.38
20.84
18.51
7.57
27.77
16.14
12.36
18.7
9.49
24.28
7.84
14.36
15.5
6.87
18.17
25.84
19.58
4.82
22
22.06
15.59
17.7
18.66
19.26
12.26
25.06
19.4
12.99
20.19
17.67
10.94
19.57
27.3
7.57
14.67
17.15
15.17
20.15
16.55
31.81
6.79
30.85
12.5
24.26
37.18
14.49
14.7
8.49
19.42
29.4
20.79
25.33
31.9
15.39
30.56
20.85
16.77
13.12
25.69
14.68
17.25
19.27
13.05
14.47
6.86
5.24
19.37
38.75
10.84
24.37
19.11
14
15.17
9.87
12.14
13.7
22.75
16.63
15.38
7.04
15.68
19.98
13.49
17.86
24.71
12.93
30.1
12.85
18.96
30.8
3.72
20.94
34.52
34.51
11
33.65
30.87
5.62
13.08
20.58
7.86
16.48
8.48
34.44
4.21
19.03
25.19
19.49
24.71
27.32
4.87
33.5
36.65
12.24
11.18
19.86
5.05
14.98
10.37
20
18.13
14.87
9.29
17.28
21.33
25.29
34.81
24.22
4.81
25.47
20.54
10.65
13.95
5.7
15.06
17.27
6.08
9.78
11.39
14.38
21.52
13.02
8.1
19.32
6.1
27.34
24.38
26.45
10.12
16.4
23.47
14.67
26.3
20.1
36.97
19.39
17.23
13.9
21.96
18.22
22.35
19.74
9.15
5.29
14.3
5.43
24.69
20.92
30.42
24.83
14.11
23.64
17.23
15.61
39.15
19.98
8.59
18.46
17.02
14.96
16.26
18.52
17.12
23.21
20.91
12.05
26.16
24.1
23.97
18.43
30.06
39.63
25.98
16.22
25.48
10.3
9.39
11.94
23.07
32.44
6.98
13.44
15.96
27.52
11.43
35.79
6.92
33.34
19.75
8.58
12.83
6.58
12.67
17.17
16.07
9.31
23.88
29.48
6.82
17.7
31.36
27.1
21.84
29.4
14.16
34.46
25.54
24.31
13.57
12.8
28.59
20.36
15.91
10.06
8.1
27.69
26.8
19.82
24.29
20.67
28
9.05
10.05
22.31
13.46
35.24
3.52
17.14
28.05
14.93
24.58
20.02
10.24
32.74
8.27
23.11
6.45
22.44
18.69
14.85
1.27
20.06
14.44
26.98
22.6
8.94
13.57
10.45
14.68
18.81
28.36
16.42
12.56
12.47
26.96
18.69
30.78
21.05
10.51
11.65
26.2
25.87
31
9.89
17.47
14.11
15.15
11.87
20.66
16.27
15.2
10.24
10.97
21.93
27.68
21.39
23.63
10.05
27.05
5.95
23.24
15.53
7.49
25.93
9.05
22.06
8.43
13.72
5.42
18.51
5.8
21.63
21.15
9.2
29.01
13.63
22.2
10.75
20.6
23.57
17.4
21.92
10.45
7.77
9.06
11.65
24.34
10.44
11.68
10.65
19.51
26.51
12.98
23.46
17.88
19.41
30.24
13.73
12.05
12.3
20.07
15.92
24.88
8.07
25.69
19.82
27.3
12.04
25.07
20.57
21.58
30.83
29.15
4.54
20.5
6.35
7.08
16.55
33.18
31.27
25.24
13.55
4.63
21.44
16.95
20.77
8.26
15.62
13.73
25.44
8.6
22.65
5.85
28.82
13.57
27.12
11.25
20.48
9.26
10.43
35.36
20.91
12.79
39.6
23.86
29.96
36.21
19.13
20.32
13.96
33.83
18.78
11.39
19.68
21.72
22.19
9.36
18.86
17.66
12.6
14.71
13.83
4.74
15.8
18.26
21.73
12.39
9.62
23.15
9.78
20.91
25.17
14.54
2.13
23.39
6.84
3.79
31.37
29.78
25.01
11.94
28.59
17.47
18.55
19.85
14.82
22.46
11.84
38.83
11.6
16.49
17.98
17.98
29.86
29.25
2.85
16.25
13.51
12.1
0.79
30.05
29.83
8.69
15.23
10.68
12.72
21.8
35.01
23.95
25.4
31.65
22.84
8.11
32.02
31.08
13.05
9.24
15.84
11.56
27.26
5.38
32.13
17.78
12.04
24.39
5.62
22.02
34.7
22.44
23.16
22.84
17.47
17.97
30.51
27.44
23.95
17.06
24.92
10.26
20.32
19.28
7.55
18.63
17.98
26.58
10.16
4.86
15.6
10.97
15.38
22.46
2.84
22.06
13.44
5.84
19.81
21.27
18.72
15.46
3.42
14.96
6.36
17.22
18.42
16.93
29.38
36.27
11.39
4.9
20.5
12.63
16.72
15.93
19.06
12.44
14.8
20.31
26.12
15.21
13.95
15.62
7.95
14.61
18.37
14.25
17.75
21.13
17.62
28.7
7.88
4.46
38.11
9.05
15.74
19.58
12.59
12.8
21.55
19.89
18.66
19.24
24.92
19.76
8.02
12.77
25.26
17.19
9.73
5.19
14.12
12.42
39.7
12.08
30.5
18.67
7.38
10.44
28.67
24.41
19.87
14.03
33.27
8.82
13.73
25.2
16.33
18.26
5.89
19.17
0.83
17.17
5.68
24.73
35.12
31.61
9.55
20.78
13.03
14.88
31.67
23.39
28.1
18.22
35.13
28.3
2.4
10.13
9.49
6.7
26.08
4.63
17.22
24.73
32.8
7.68
18.51
8.97
9.52
7.49
24.71
15.47
9.22
39.21
18.81
21.3
13.94
21.82
11.73
29.95
27.97
14.52
26.8
18.68
12.86
16.45
14.56
3.75
10.11
10.15
17.32
26.27
17.69
18.72
14.07
21.71
17.45
32.22
10.45
16.02
19.89
31.22
17.11
18.55
25.54
9.87
12.95
18.74
16.31
26.09
14.82
8.73
19.67
29.69
21.01
27.62
1.59
16.78
14.22
34.75
24.82
12.14
24.18
27.35
25.18
13.48
8.1
21.6
15.14
11.6
18.59
21.59
29.04
16.15
10.67
1.85
34.09
23.06
9.82
7.91
6.65
13.89
33.46
26.28
11.43
12.56
10.36
10.18
13.2
27.44
36.31
20.44
16.19
20.05
32.72
19.62
32.91
29.08
26.81
20.11
14.98
13.68
7.42
23.31
28.51
12.65
17.05
14.94
14.66
33.42
18.8
8.96
11.88
12.65
13.97
16.6
17.15
32.59
29.66
31.41
8.53
14.17
9.4
25.4
14.2
10.16
6.18
14.05
12.16
23.5
22.53
3.39
36.39
19.69
24.9
7.31
5.26
27.4
22.91
20.3
18.43
20.26
26.89
26.18
19.22
12.27
8.93
23.34
16.3
12.23
34.17
19.07
31.68
14.3
19.14
27.97
12.86
10.09
14.37
24.71
13.26
10.41
15.18
16.14
18.05
23.23
18.14
8.01
3.36
16.21
16.85
8.36
31.88
11.7
36.23
31.01
19.18
18.12
34.75
10.04
28.86
32.53
13.5
16.95
22.83
12.3
17.16
6.1
25.98
13.17
16.76
30.15
27.57
22.06
27.45
14.68
26.61
24.48
18.28
3.28
29.72
11.85
23.28
20.04
30.4
12.28
32.29
4.48
25.46
36.45
13.44
32.38
27.17
23.83
30.36
32.38
36.49
20.49
25.24
10.08
11.81
15.42
23.15
23.56
13.1
18.83
3.57
12.14
22.18
20.04
21.79
18.79
11.27
33.14
38.71
27.83
15.01
14.93
12.19
18.92
15.65
8.51
25.57
9.93
9.83
27.51
1.25
18.9
13.5
13.72
14.62
10.22
5.22
18.57
7.81
32.64
20.64
11.07
13.04
21.23
29.36
30.88
8.65
21.78
6.72
16.67
19.83
23.5
19.11
36.96
17.43
19.96
26.28
28.86
14.96
16.97
23.43
26.89
17.07
9.2
3.98
7.07
15.29
19.48
22.52
23.04
17.39
19.89
24.97
18.87
10.56
20.09
27.04
25.98
11.55
8.93
17.96
13.17
25.05
28.87
18.36
8.4
12.13
8.77
14.3
36.36
20.02
22.28
22.5
17.91
35.55
35.02
27.13
23.79
28.9
14.14
16.28
19.13
31.38
22.21
5.97
14.57
11.68
12.15
15.13
29.92
13.47
29.7
13.17
28.52
16.76
27.79
19.23
4.46
25.38
18.03
13.74
6.93
16.06
9.8
23.5
6.67
11.55
11.74
20.71
15.33
13.78
7.32
28.55
12.49
22.14
10.71
16.3
31.07
7.33
21.94
2.81
5.53
14.4
16.28
14.64
14.04
31.33
22.13
23.36
14.31
18.91
7.6
30.34
12.55
8.03
30.56
10.15
2.59
28.82
15.77
16.63
20.73
21.25
21
23.59
11.26
14.78
11.74
21.46
11.39
23.03
4.1
15.72
13.58
38.28
21.79
17.86
39.79
18.7
32.05
5.69
12.26
16.59
25.55
6.83
22.83
6.13
19.79
7.33
22.62
13.15
33.28
23.14
15.68
21.15
12.5
12.96
30.84
14.42
9.2
28.96
8.63
18.77
15.58
19.55
27.01
12.13
21.35
13.93
23.54
32.81
27.45
17.23
32.02
27.2
14.73
14.56
6.17
21.35
36.08
12.33
17.08
30.45
18.56
37.3
18.46
13.2
24.45
16.11
11.42
12.64
22.16
16.18
11.67
15.01
10.43
26.96
16.59
26.45
23.52
19.67
13.29
26.61
10.35
21.84
7.96
31.8
13.32
8.5
29.93
25.72
21.73
15.09
13.94
15.15
16.85
29.21
23.28
18.58
17.71
36.99
10.14
21.59
18.88
23.1
20.88
1.26
4.63
11.51
9.52
8.91
23.02
27.26
9.72
22.96
18.63
17.04
16.09
12.52
28.35
33.75
21.72
20.36
18.69
22.42
14.73
14.55
24.74
5.35
18.38
16.2
2.22
19.4
12.57
28.13
33.14
20.52
11.52
17.01
35.56
37.66
8.73
29.35
3.8
21.17
20.56
18.88
24.44
12.34
9.41
12.63
16.94
9.79
32.55
18.65
9.58
11.22
12.05
26.55
18.25
11.77
21.33
30.13
3.65
6.76
30.19
12.58
7.9
14.77
19.39
8.54
5.2
17.7
2.3
28.95
25.4
24.24
14.61
19.77
22.9
11.16
14.98
13.79
29.52
27.46
9.42
15.93
29.24
29.69
9.81
13.74
28.7
32.7
13.49
17.95
15.37
6.22
35.55
10.39
25.49
21.91
27.14
28.08
13.11
22.45
12.7
15.28
38.75
16.02
20.44
33.8
13.48
18.3
2.59
8.45
16.1
18.43
27.24
12.67
17.59
10.64
10.22
16.61
22.35
20.61
26.82
29.17
24.29
13.41
14.48
10.22
2.78
11.79
33.47
14.93
27.83
34.39
18.43
7.58
20.08
31.78
20.1
25.71
25.92
15.51
10.32
22.66
19.12
14.71
23.03
16.74
10.11
14.45
17.12
14.15
9.71
17.95
1.04
12.91
12.73
24.75
18.36
25.79
19.81
20.29
27.22
17.15
26.89
13.48
24.69
11.72
13.77
7.65
16.58
14.98
13.93
6.34
24.6
12.79
23.07
19.13
27.08
4.27
27.72
14.68
21.4
9.42
19.36
8.43
10.5
31.58
24.66
12.16
14.63
19.92
26.68
3.98
23.67
35.79
34.13
5.79
30.77
19.33
24.92
19.82
12.87
19.2
13.2
23.94
6.09
25.29
7.75
22.68
20.78
28.05
18.76
24.74
27.21
18.39
37.55
27.33
19.95
13.03
10.12
19.44
16.97
17
23.19
16.57
18.62
32.1
35.64
19.75
5.45
25.93
23.15
36.76
15.56
12.23
13.87
11.51
35.8
22.48
11.88
4.89
24.53
24.61
14.48
21.88
15.04
30.44
28.39
26.53
2.23
26.12
9.64
37.27
9.46
7.46
8.26
17.78
15.49
8.92
21.6
11.32
34.69
30.19
13.29
28.53
14.4
15.89
10.56
29.56
23.23
14.88
6.67
13.69
18.72
28.69
23.62
17.15
30.04
16.11
28.62
21.57
18.11
13.97
8.2
5.6
31.87
19.84
27.04
10.55
36.18
9.56
28.32
7.72
11.5
7.16
3.93
19.47
17.08
3.83
15.43
20.44
6.33
12.85
26.11
8.52
17.94
23.77
28.28
35.76
33.55
12
20.64
20.03
14.58
25.61
33.83
20.69
27.14
25.5
16.28
22.47
32.26
12.42
14.62
19.38
8.92
9.95
21.29
1.85
13.15
24.89
8.38
9.01
8.74
10.12
7.12
9.89
15.22
22.99
12.77
25.98
26.91
25.71
11.96
3.06
24.5
39.72
34.4
32.49
13.05
4.34
25.13
18.88
5.95
10.15
9.31
28.44
9.9
15.77
27.78
21.02
18.66
34.37
21.93
33.56
33.39
14.72
13.2
25.2
4.19
20.22
10.98
32.16
17.32
16.34
20.17
14.22
18.45
8.19
7.26
19.5
11.96
24.8
9.38
14.9
7.68
18.96
11.59
3
18.6
9.73
7.97
29.7
9.87
21.13
14.62
31.9
16.39
8.06
7.25
25.71
23.24
21.4
22.46
18.7
10.96
32.29
24.98
21.8
27.44
8.25
29.85
12.37
6.65
12.41
28.89
14.77
11.02
13.29
25.53
13.58
11.84
26.44
35.81
20.48
22.03
8.88
16.45
37.48
1.53
27.04
14.24
38.57
13.56
16.2
12.2
24.17
23.3
7.26
21.36
10.83
21.68
37.66
22.43
20.82
37.19
5.23
4.84
7.88
36.99
18.08
27.37
8.94
19.2
14.57
16.34
8.73
21.04
24.28
24.83
24.12
15.29
28.32
8.35
5.61
16.52
24.2
20.42
18.38
17.66
11.45
21.98
0.96
13.64
19.73
30.5
0.78
16.47
25.03
18.91
30.2
25.23
18.29
24.1
11.68
3.35
20.2
20.05
34.8
19.91
32.63
13.28
23.94
20.87
18.86
14.17
14.88
11.89
12.64
20.26
28.17
4.95
12.07
11.11
7.04
31.53
27.38
26.79
36.55
4.98
14.05
33.42
27.46
22.89
7.84
9.8
19.66
20.69
13.89
36.92
24.31
